d,provider,company,open,added,removed
2026-09-02,lever,wintermute-trading,27,1,0
2026-09-02,lever,wisecode,8,0,0
2026-09-02,lever,woven-by-toyota,152,4,2
2026-09-02,lever,wpromote,45,0,1
2026-09-02,lever,wwprosolutions,50,5,1
2026-09-02,lever,wyetechllc,251,1,0
2026-09-02,lever,xsolla,181,0,5
2026-09-02,lever,zaimler,13,0,0
2026-09-02,lever,zoox,239,0,5
2026-09-02,lever,zopa,30,1,1
2026-09-02,lever,zushealth,6,0,0
2026-09-02,recruitee,2am,3,0,0
2026-09-02,recruitee,2cnnct,2,0,0
2026-09-02,recruitee,3h18,8,0,0
2026-09-02,recruitee,4cee,7,0,0
2026-09-02,recruitee,60secondstonapoli,96,2,7
2026-09-02,recruitee,aax,2,0,0
2026-09-02,recruitee,accelecom,3,0,0
2026-09-02,recruitee,accufilecareers,10,0,0
2026-09-02,recruitee,adstronauts,5,0,0
2026-09-02,recruitee,advanced,2,0,0
2026-09-02,recruitee,advancedprotectionsystems,16,1,0
2026-09-02,recruitee,advantive,6,0,0
2026-09-02,recruitee,affideaportugal,9,0,0
2026-09-02,recruitee,agaseurope,8,0,0
2026-09-02,recruitee,agenturfuerhaushaltshilfe,1315,10,9
2026-09-02,recruitee,akanni,20,0,0
2026-09-02,recruitee,alliade,39,1,0
2026-09-02,recruitee,allright,1,0,0
2026-09-02,recruitee,allshoretalent,2,0,0
2026-09-02,recruitee,alltagszaubergmbh,2,0,0
2026-09-02,recruitee,allyourbi,3,0,0
2026-09-02,recruitee,altaresdb,3,0,0
2026-09-02,recruitee,amiarroyoinc,17,0,0
2026-09-02,recruitee,ampelmann,1,0,0
2026-09-02,recruitee,amvest,2,0,0
2026-09-02,recruitee,anteagroup,111,0,0
2026-09-02,recruitee,appliedvalue,5,0,0
2026-09-02,recruitee,applus,1,0,0
2026-09-02,recruitee,arcenergie,1,0,0
2026-09-02,recruitee,argentenergylimited,12,0,0
2026-09-02,recruitee,arrivavacatures,58,2,0
2026-09-02,recruitee,asap,6,0,0
2026-09-02,recruitee,atheneum,5,0,0
2026-09-02,recruitee,attendi,6,0,0
2026-09-02,recruitee,auditdata,2,0,0
2026-09-02,recruitee,aumanngrunag,4,0,0
2026-09-02,recruitee,avenircollective,7,0,0
2026-09-02,recruitee,axi,20,0,1
2026-09-02,recruitee,axual,2,0,0
2026-09-02,recruitee,backereievertzberg,5,0,0
2026-09-02,recruitee,backereikonditoreibuschgmbh,18,0,2
2026-09-02,recruitee,backereimensing,3,0,0
2026-09-02,recruitee,ballysintralotsa,46,0,0
2026-09-02,recruitee,bambinos,37,0,0
2026-09-02,recruitee,barentskrans,24,0,0
2026-09-02,recruitee,benfatto,2,0,0
2026-09-02,recruitee,bernardgruppe,25,0,0
2026-09-02,recruitee,biximontreal,2,0,0
2026-09-02,recruitee,blooberteam,4,0,0
2026-09-02,recruitee,bluefield,6,0,0
2026-09-02,recruitee,blueforest,0,0,0
2026-09-02,recruitee,blueye,1,0,0
2026-09-02,recruitee,boggimilano1,93,2,0
2026-09-02,recruitee,bolster,3,1,0
2026-09-02,recruitee,boschmanadvancedpackagingtechnology,1,0,0
2026-09-02,recruitee,brainportdevelopment,1,0,0
2026-09-02,recruitee,breople,4,0,0
2026-09-02,recruitee,bridgefund,4,0,0
2026-09-02,recruitee,britsafe,27,0,1
2026-09-02,recruitee,brout,1,0,0
2026-09-02,recruitee,bruneundcompany,15,0,0
2026-09-02,recruitee,bsi,4,0,0
2026-09-02,recruitee,bstelecomsolutions,2,0,0
2026-09-02,recruitee,btsnetwork,11,0,0
2026-09-02,recruitee,bundl,6,0,0
2026-09-02,recruitee,bwasteuerberatungsgesellschaftpartgmbb,1,0,0
2026-09-02,recruitee,bwgfoods,14,0,1
2026-09-02,recruitee,capriconsultgmbh,3,0,0
2026-09-02,recruitee,carano,1,0,0
2026-09-02,recruitee,carlislemencap,5,0,0
2026-09-02,recruitee,cbsamericainc,1,0,1
2026-09-02,recruitee,ccsconnects,7,0,0
2026-09-02,recruitee,cerbaresearch,3,0,0
2026-09-02,recruitee,certus,6,0,0
2026-09-02,recruitee,cesi,25,1,2
2026-09-02,recruitee,chgcareers,59,3,5
2026-09-02,recruitee,chmedia,30,4,0
2026-09-02,recruitee,chowco,12,0,0
2026-09-02,recruitee,christiaensgroup,9,0,0
2026-09-02,recruitee,cocoscapital,11,1,0
2026-09-02,recruitee,comhard,13,0,0
2026-09-02,recruitee,companiongroupltd,12,0,0
2026-09-02,recruitee,confidia,2,0,0
2026-09-02,recruitee,consulting1x1,5,0,0
2026-09-02,recruitee,contextand,9,0,0
2026-09-02,recruitee,cop1,2,0,0
2026-09-02,recruitee,copenhagenmalmoport,1,0,0
2026-09-02,recruitee,corygroup,8,0,1
2026-09-02,recruitee,cotap,14,0,0
2026-09-02,recruitee,cowmanager,12,0,0
2026-09-02,recruitee,cpc,1,0,0
2026-09-02,recruitee,cpqd,12,1,1
2026-09-02,recruitee,crossing,23,0,0
2026-09-02,recruitee,csaservicesgroupbv,3,0,0
2026-09-02,recruitee,cticc,2,0,2
2026-09-02,recruitee,customconnect,11,0,1
2026-09-02,recruitee,customssupport,60,0,1
2026-09-02,recruitee,databauluebeck,1,0,0
2026-09-02,recruitee,debitosgmbh,8,0,0
2026-09-02,recruitee,decircletalentpartner,193,0,0
2026-09-02,recruitee,decoded,8,0,0
2026-09-02,recruitee,deepdsg,3,0,0
2026-09-02,recruitee,dekarbogmbh,8,1,0
2026-09-02,recruitee,dekkerchrysanten,3,0,0
2026-09-02,recruitee,deleuropeamsterdam,25,0,0
2026-09-02,recruitee,delonghigroup,3,0,0
2026-09-02,recruitee,demoupcliplister,6,0,0
2026-09-02,recruitee,denjyskehaandvaerkerskole,2,0,0
2026-09-02,recruitee,denova,2,0,0
2026-09-02,recruitee,depiergroep,19,0,0
2026-09-02,recruitee,detalentpoolnederland,13,0,0
2026-09-02,recruitee,devissergroep,8,0,0
2026-09-02,recruitee,dezoncorporatie,1,0,0
2026-09-02,recruitee,diebayerische,7,0,0
2026-09-02,recruitee,digitalpayrollservices,5,0,0
2026-09-02,recruitee,distaoy,1,0,0
2026-09-02,recruitee,distilled,9,0,0
2026-09-02,recruitee,dnata,39,2,0
2026-09-02,recruitee,doccheckgroup,6,0,0
2026-09-02,recruitee,dommelvallei,15,0,1
2026-09-02,recruitee,domusvita,5,0,0
2026-09-02,recruitee,doss2,8,0,0
2026-09-02,recruitee,drahtkrippnergmbh,5,0,0
2026-09-02,recruitee,driestroom,10,0,1
2026-09-02,recruitee,duravermeer,355,0,1
2026-09-02,recruitee,duxdata2,8,0,0
2026-09-02,recruitee,easypaletten,7,0,0
2026-09-02,recruitee,easypost,7,0,0
2026-09-02,recruitee,ecconsultants,2,0,0
2026-09-02,recruitee,eichholtz,5,0,0
2026-09-02,recruitee,elanwonen,4,0,0
2026-09-02,recruitee,elanza,2,0,1
2026-09-02,recruitee,elaphepropulsiontechnologies,1,0,0
2026-09-02,recruitee,electro80,5,0,0
2026-09-02,recruitee,elektrosupersaxoag,4,0,0
2026-09-02,recruitee,elfinsolutions,12,0,0
2026-09-02,recruitee,emergo,6,0,0
2026-09-02,recruitee,emploisepicura,30,1,2
2026-09-02,recruitee,emrunternehmensberatung,5,0,0
2026-09-02,recruitee,encome,3,0,0
2026-09-02,recruitee,enercon,0,0,0
2026-09-02,recruitee,enerviesudwestfalenenergieundwasserag,24,0,0
2026-09-02,recruitee,eneve,6,0,0
2026-09-02,recruitee,enseradesign,14,0,0
2026-09-02,recruitee,enspired,2,0,0
2026-09-02,recruitee,ensup,28,0,0
2026-09-02,recruitee,enterprise,7,0,0
2026-09-02,recruitee,enticonretail,2,1,0
2026-09-02,recruitee,entyre,37,0,1
2026-09-02,recruitee,esns,1,0,0
2026-09-02,recruitee,etalyticsgmbh1,13,0,0
2026-09-02,recruitee,eticor,2,0,0
2026-09-02,recruitee,europeanhematologyassociation,2,0,0
2026-09-02,recruitee,europizzaproducts,5,0,0
2026-09-02,recruitee,eventx,4,0,0
2026-09-02,recruitee,everdrop,10,0,0
2026-09-02,recruitee,eversmann,2,0,0
2026-09-02,recruitee,ewald,7,0,0
2026-09-02,recruitee,excelerated,1,0,0
2026-09-02,recruitee,exeon,3,0,0
2026-09-02,recruitee,fab4minds,1,0,0
2026-09-02,recruitee,fairfamily,14,0,0
2026-09-02,recruitee,faraone,5,0,0
2026-09-02,recruitee,fastlane,5,0,0
2026-09-02,recruitee,fastned,26,1,1
2026-09-02,recruitee,fgn,89,0,0
2026-09-02,recruitee,fidusheinenoord,10,0,0
2026-09-02,recruitee,fieldbuddy,3,0,0
2026-09-02,recruitee,fineco,4,0,0
2026-09-02,recruitee,finoverse,9,0,0
2026-09-02,recruitee,flexorius,3,0,0
2026-09-02,recruitee,floryn,5,0,0
2026-09-02,recruitee,hardrockdigital,51,3,3
2026-09-02,rippling,aapd-jobs,2,0,0
2026-09-02,rippling,adelaide,10,0,0
2026-09-02,rippling,advocate-technologies-inc,2,0,0
2026-09-02,rippling,agilitypr,6,0,0
2026-09-02,rippling,allview-real-estate,2,0,0
2026-09-02,rippling,amika-careers,12,3,1
2026-09-02,rippling,ampersand-biomedicines,2,0,0
2026-09-02,rippling,ampliwork-inc,9,0,0
2026-09-02,rippling,apexanalytix-careers,30,2,2
2026-09-02,rippling,ascentt,11,0,0
2026-09-02,rippling,bloomgrowth,1,0,0
2026-09-02,rippling,blue-robotics,6,1,0
2026-09-02,rippling,bonusly,3,0,0
2026-09-02,rippling,boom-supersonic,38,0,0
2026-09-02,rippling,bornprimitive-careers,2,0,0
2026-09-02,rippling,briowt,27,0,0
2026-09-02,rippling,buxtoncocareers,4,0,0
2026-09-02,rippling,camlin-careers,24,1,1
2026-09-02,rippling,capacity,7,0,0
2026-09-02,rippling,cardamom,6,0,0
2026-09-02,rippling,career-opportunities-at-mindset,4,0,0
2026-09-02,rippling,centr,6,0,0
2026-09-02,rippling,chess,13,0,0
2026-09-02,rippling,citylogix,7,0,0
2026-09-02,rippling,closinglock,11,0,0
2026-09-02,rippling,cloud-synapps-inc,8,0,0
2026-09-02,rippling,colheli,13,0,1
2026-09-02,rippling,collabware,1,0,0
2026-09-02,rippling,conceptplus,63,0,2
2026-09-02,rippling,contractor-opportunities,2,0,0
2026-09-02,rippling,core-sound-imaging,3,0,0
2026-09-02,rippling,createmusicgroup,22,0,1
2026-09-02,rippling,cristcot-management-company-inc,9,0,0
2026-09-02,rippling,critical-response-group,3,0,0
2026-09-02,rippling,cruiseplanners,3,0,0
2026-09-02,rippling,d-wave-quantum,59,1,1
2026-09-02,rippling,democratic-national-committee,15,0,0
2026-09-02,rippling,denari,3,0,0
2026-09-02,rippling,dgrsystems,13,0,0
2026-09-02,rippling,dlsengineering,12,0,0
2026-09-02,rippling,door,6,0,0
2026-09-02,rippling,door-controls-usa,19,0,1
2026-09-02,rippling,duku-ai,23,0,0
2026-09-02,rippling,edgehog-trading,12,0,0
2026-09-02,rippling,ega-job-board,8,0,0
2026-09-02,rippling,electrosonic-careers,12,0,2
2026-09-02,rippling,encore-auctions,3,0,0
2026-09-02,rippling,energycap-external-career-page,2,0,0
2026-09-02,rippling,epac-careers,22,0,0
2026-09-02,rippling,eridu-ai,31,0,0
2026-09-02,rippling,eurasia-group,12,0,0
2026-09-02,rippling,external-job-board,9,0,0
2026-09-02,rippling,facereality,8,0,3
2026-09-02,rippling,flexai,8,0,0
2026-09-02,rippling,fluidai-medical-careers,6,0,0
2026-09-02,rippling,foundation-robotics,35,0,0
2026-09-02,rippling,fragile,10,0,0
2026-09-02,rippling,free-market-health,7,0,0
2026-09-02,rippling,gaiias-open-positions,8,0,2
2026-09-02,rippling,genlogs-corporation,13,0,0
2026-09-02,rippling,get-engaged,20,0,0
2026-09-02,rippling,gitar-careers,2,0,0
2026-09-02,rippling,glass-roots-construction-llc,10,0,1
2026-09-02,rippling,gofishdigital,20,0,1
2026-09-02,rippling,greengas,10,0,0
2026-09-02,rippling,guestbook-job-requisitions,2,0,0
2026-09-02,rippling,hunterstrategy,4,0,0
2026-09-02,rippling,inspectoriocareers,16,0,0
2026-09-02,rippling,intersection,10,1,1
2026-09-02,rippling,jobs-at-tuesday-health,10,4,0
2026-09-02,rippling,journaltech,9,0,0
2026-09-02,rippling,kielo,1,0,0
2026-09-02,rippling,kraken-robotics-inc,19,1,0
2026-09-02,rippling,legitscript-careers,2,0,1
2026-09-02,rippling,les-olson-it,11,1,0
2026-09-02,rippling,lightguide,5,0,0
2026-09-02,rippling,logicbroker-inc,7,0,0
2026-09-02,rippling,longevity-holdings,1,0,0
2026-09-02,rippling,loop-careers,5,0,0
2026-09-02,rippling,lynx-software-technologies,27,1,0
2026-09-02,rippling,mei-employment,9,0,0
2026-09-02,rippling,memryx,2,1,0
2026-09-02,rippling,mikata,1,0,0
2026-09-02,rippling,mile-marker,10,0,0
2026-09-02,rippling,momentumcareers,97,3,3
2026-09-02,rippling,moon,19,0,0
2026-09-02,rippling,msm,3,0,0
2026-09-02,rippling,mytra,43,1,0
2026-09-02,rippling,naxo,4,0,0
2026-09-02,rippling,neosigma,11,0,0
2026-09-02,rippling,nerdio-careers,23,0,1
2026-09-02,rippling,nesto,20,2,7
2026-09-02,rippling,netwrix-corporation,24,1,1
2026-09-02,rippling,north-cloud,8,0,0
2026-09-02,rippling,noviam,5,0,0
2026-09-02,rippling,nucleus-biologics-careers,1,0,0
2026-09-02,rippling,nws,141,10,6
2026-09-02,rippling,omnis-corporation,10,0,0
2026-09-02,rippling,onware,0,0,0
2026-09-02,rippling,open-roles,16,0,1
2026-09-02,rippling,orderco,10,0,0
2026-09-02,rippling,pathos,7,0,0
2026-09-02,rippling,patientnow,3,0,0
2026-09-02,rippling,pcmi,5,0,0
2026-09-02,rippling,peakhealth-ai,4,0,0
2026-09-02,rippling,pendulum-intelligence-jobs,6,0,0
2026-09-02,rippling,perle,69,1,0
2026-09-02,rippling,power-takeoff-careers,4,0,0
2026-09-02,rippling,proper-voltage,15,1,0
2026-09-02,rippling,purefacts_jobs,8,0,0
2026-09-02,rippling,redesigncareers,11,0,0
2026-09-02,rippling,reverb-careers,2,0,0
2026-09-02,rippling,riot-platforms-careers,47,2,0
2026-09-02,rippling,rippling,364,12,10
2026-09-02,rippling,routeware-careers,15,0,0
2026-09-02,rippling,rugsusa,10,2,0
2026-09-02,rippling,secondshopcareers,9,0,0
2026-09-02,rippling,sheerid,1,0,0
2026-09-02,rippling,sibros-technologies,6,0,0
2026-09-02,rippling,skytrac,6,0,0
2026-09-02,rippling,spreeai,6,0,8
2026-09-02,rippling,steamroller-animation,4,1,0
2026-09-02,rippling,studyfetch,15,0,0
2026-09-02,rippling,supernova-technology,14,0,0
2026-09-02,rippling,supper,4,0,0
2026-09-02,rippling,talent-101-inc,22,0,0
2026-09-02,rippling,tavernresearch,7,0,0
2026-09-02,rippling,tesolife-us-inc,83,1,2
2026-09-02,rippling,the-channel-company-careers,8,0,0
2026-09-02,rippling,theguarantors-open-positions,27,0,0
2026-09-02,rippling,tive-careers,25,2,1
2026-09-02,rippling,topdoglaw,52,0,0
2026-09-02,rippling,topquadrant,1,0,0
2026-09-02,rippling,truepointcareers,5,0,0
2026-09-02,rippling,usare,15,1,0
2026-09-02,rippling,veryable-careers,21,2,1
2026-09-02,rippling,vortex-companies-llc,47,0,3
2026-09-02,rippling,wdscareers,5,0,0
2026-09-02,rippling,whc,11,0,1
2026-09-02,rippling,zuckerman-investment-group,2,0,0
2026-09-03,ashby,1password,63,1,1
2026-09-03,ashby,1x,84,2,1
2026-09-03,ashby,8vc,6,0,0
2026-09-03,ashby,9fin,33,3,3
2026-09-03,ashby,Abound,21,0,0
2026-09-03,ashby,Acorns,10,0,1
2026-09-03,ashby,AeroVect,39,0,0
2026-09-03,ashby,AfterQuery,33,0,0
2026-09-03,ashby,Agentis-Capital-Advisors,29,0,0
2026-09-03,ashby,Antares,61,0,0
2026-09-03,ashby,Authorium,8,0,0
2026-09-03,ashby,Carwow,35,1,0
2026-09-03,ashby,Close,7,0,0
2026-09-03,ashby,Coder,29,2,1
2026-09-03,ashby,Commure,76,1,0
2026-09-03,ashby,Crusoe,381,9,8
2026-09-03,ashby,Ekho,4,0,0
2026-09-03,ashby,EliseAI,111,2,1
2026-09-03,ashby,Etched,107,0,1
2026-09-03,ashby,FSH,8,0,0
2026-09-03,ashby,Fuse,38,0,0
2026-09-03,ashby,G2,35,2,0
2026-09-03,ashby,GovSignals,5,0,0
2026-09-03,ashby,Gumloop,10,0,1
2026-09-03,ashby,Inclined,3,0,0
2026-09-03,ashby,KAYAK,46,1,1
2026-09-03,ashby,Kognitos,8,0,0
2026-09-03,ashby,Lightfield,21,1,0
2026-09-03,ashby,Lunon,1,0,0
2026-09-03,ashby,MUBI,5,1,0
2026-09-03,ashby,MaticRobots,20,0,0
2026-09-03,ashby,Mintlify,20,0,0
2026-09-03,ashby,NPX,12,0,0
2026-09-03,ashby,Nash,17,1,1
2026-09-03,ashby,NorthwoodSpace,85,3,1
2026-09-03,ashby,Ontic,16,1,1
2026-09-03,ashby,Perchwell,3,0,0
2026-09-03,ashby,abby-care,22,0,0
2026-09-03,ashby,abridge,41,1,1
2026-09-03,ashby,abundant,7,0,0
2026-09-03,ashby,adaption,8,0,0
2026-09-03,ashby,adaptivesecurity,14,0,0
2026-09-03,ashby,aditude,7,0,0
2026-09-03,ashby,airspace-intelligence.com,28,0,0
2026-09-03,ashby,algo1,6,0,0
2026-09-03,ashby,allen-control-systems,73,0,1
2026-09-03,ashby,allica-bank,33,0,3
2026-09-03,ashby,alljoined,6,0,0
2026-09-03,ashby,alloyenterprises,5,0,0
2026-09-03,ashby,alphalifesci,10,0,0
2026-09-03,ashby,alta-ares,27,0,1
2026-09-03,ashby,ambral,3,0,0
2026-09-03,ashby,ambrook,17,0,0
2026-09-03,ashby,amigo,14,0,0
2026-09-03,ashby,amplify,37,1,7
2026-09-03,ashby,ando,6,0,0
2026-09-03,ashby,anglehealth,1,0,0
2026-09-03,ashby,anima,7,0,0
2026-09-03,ashby,anterior,5,0,0
2026-09-03,ashby,anthelioncap,3,0,0
2026-09-03,ashby,apex-technology-inc,102,4,1
2026-09-03,ashby,apiphany,7,0,0
2026-09-03,ashby,applied,278,3,3
2026-09-03,ashby,apron,4,0,0
2026-09-03,ashby,aptura,18,3,0
2026-09-03,ashby,architect,13,0,0
2026-09-03,ashby,archy,15,0,0
2026-09-03,ashby,arq,32,0,0
2026-09-03,ashby,ashby,66,1,2
2026-09-03,ashby,assembledhq,21,0,0
2026-09-03,ashby,astera,47,0,2
2026-09-03,ashby,astro-mechanica,45,0,0
2026-09-03,ashby,astronomer,22,1,0
2026-09-03,ashby,atomic-invest,1,0,0
2026-09-03,ashby,atominvest,13,0,0
2026-09-03,ashby,auctor,12,0,0
2026-09-03,ashby,augmodo,7,0,0
2026-09-03,ashby,aurelian,11,0,0
2026-09-03,ashby,aureliussystems,18,0,0
2026-09-03,ashby,avoca,26,0,0
2026-09-03,ashby,backbone,3,0,0
2026-09-03,ashby,base-power,176,0,1
2026-09-03,ashby,baseten,86,4,1
2026-09-03,ashby,basis-research,18,0,0
2026-09-03,ashby,batoncorporation,11,0,0
2026-09-03,ashby,beaconai,15,0,0
2026-09-03,ashby,beaconsoftware,47,1,0
2026-09-03,ashby,benchling,48,2,5
2026-09-03,ashby,bild-ai,3,0,0
2026-09-03,ashby,binance.us,11,0,0
2026-09-03,ashby,blackbird-labs-inc,7,0,0
2026-09-03,ashby,blissway,3,0,0
2026-09-03,ashby,blitzy,42,1,1
2026-09-03,ashby,bloxd,1,0,0
2026-09-03,ashby,brainbaselabs,4,0,0
2026-09-03,ashby,brainco,33,0,0
2026-09-03,ashby,bree,9,0,0
2026-09-03,ashby,bridger,3,0,0
2026-09-03,ashby,brinc,29,0,0
2026-09-03,ashby,broccoli,37,0,0
2026-09-03,ashby,candidate.fyi,2,0,0
2026-09-03,ashby,cantina,19,0,0
2026-09-03,ashby,capy,2,0,0
2026-09-03,ashby,cartesia,33,0,0
2026-09-03,ashby,castle,2,0,0
2026-09-03,ashby,centerfield,17,0,0
2026-09-03,ashby,cerebras,109,4,3
2026-09-03,ashby,chambercardio,7,1,1
2026-09-03,ashby,charge-robotics,15,0,0
2026-09-03,ashby,chartahealth,18,0,0
2026-09-03,ashby,checkout.com,167,3,5
2026-09-03,ashby,circleback,11,0,0
2026-09-03,ashby,civilgrid,3,0,1
2026-09-03,ashby,claimsorted,20,1,0
2026-09-03,ashby,clarium,7,0,0
2026-09-03,ashby,clasp-group,11,0,0
2026-09-03,ashby,claylabs,59,0,1
2026-09-03,ashby,clera,284,38,42
2026-09-03,ashby,clipboard,35,0,0
2026-09-03,ashby,cloudscaler,9,0,0
2026-09-03,ashby,cobot,12,0,0
2026-09-03,ashby,cogent-security,28,0,0
2026-09-03,ashby,cohere,144,6,1
2026-09-03,ashby,cohort,5,0,0
2026-09-03,ashby,collective,13,1,0
2026-09-03,ashby,colonist,7,0,0
2026-09-03,ashby,color-health,16,0,0
2026-09-03,ashby,compa,3,0,0
2026-09-03,ashby,composio,32,0,0
2026-09-03,ashby,concourse,8,0,0
2026-09-03,ashby,confido,35,0,0
2026-09-03,ashby,confluent,23,0,0
2026-09-03,ashby,constellationspace,4,0,0
2026-09-03,ashby,context,4,0,0
2026-09-03,ashby,corvus-robotics,11,0,0
2026-09-03,ashby,coverdash,2,0,0
2026-09-03,ashby,creatify,6,0,0
2026-09-03,ashby,crosby,16,0,1
2026-09-03,ashby,ctgt,3,0,0
2026-09-03,ashby,cuspai,13,0,0
2026-09-03,ashby,cylake-inc,12,0,0
2026-09-03,ashby,cyvl,5,0,1
2026-09-03,ashby,d-Matrix,39,0,0
2026-09-03,ashby,dailypay,24,2,2
2026-09-03,ashby,dedalus-labs,7,0,0
2026-09-03,ashby,deepgram,90,0,0
2026-09-03,ashby,deeter-analytics,14,0,0
2026-09-03,ashby,delinea,95,3,1
2026-09-03,ashby,deliveroo,190,5,6
2026-09-03,ashby,dexmate,38,0,0
2026-09-03,ashby,distyl,28,0,1
2026-09-03,ashby,ditto,10,0,1
2026-09-03,ashby,dittoai,5,1,0
2026-09-03,ashby,dome-systems-inc,7,0,0
2026-09-03,ashby,droyd,25,0,0
2026-09-03,ashby,dryft,5,0,0
2026-09-03,ashby,dust,23,0,0
2026-09-03,ashby,dyna-robotics,27,0,1
2026-09-03,ashby,e-source,12,1,0
2026-09-03,ashby,egra,0,0,0
2026-09-03,ashby,eigen-labs,2,0,0
2026-09-03,ashby,eightsleep,52,0,0
2026-09-03,ashby,elevenlabs,255,6,2
2026-09-03,ashby,eliza,10,0,0
2026-09-03,ashby,ellipsislabs,13,0,0
2026-09-03,ashby,eloquentai,12,0,0
2026-09-03,ashby,ema,45,0,0
2026-09-03,ashby,embedding-vc,33,3,3
2026-09-03,ashby,emerald-ai,11,0,0
2026-09-03,ashby,encord,34,0,1
2026-09-03,ashby,endeavorai,5,0,0
2026-09-03,ashby,envision-horizons,15,0,0
2026-09-03,ashby,epianeuro,16,0,0
2026-09-03,ashby,equip,63,0,0
2026-09-03,ashby,eragon,4,0,0
2026-09-03,ashby,espa,2,0,0
2026-09-03,ashby,ether.fi,11,1,0
2026-09-03,ashby,exa,55,1,0
2026-09-03,ashby,eyebot,2,1,0
2026-09-03,ashby,fab2,45,1,0
2026-09-03,ashby,faculty,70,0,1
2026-09-03,ashby,faculty-fellowship,1,0,0
2026-09-03,ashby,faros-ai,11,0,0
2026-09-03,ashby,farsight,9,1,0
2026-09-03,ashby,feathery,17,0,0
2026-09-03,ashby,firetiger,4,0,0
2026-09-03,ashby,flagright.com,27,0,0
2026-09-03,ashby,flashpoint.io,5,0,0
2026-09-03,ashby,flowengineering,18,3,4
2026-09-03,ashby,fluency,2,0,0
2026-09-03,ashby,fluidstack,262,0,2
2026-09-03,ashby,focal,2,0,0
2026-09-03,ashby,fortuna-health,5,2,1
2026-09-03,ashby,forus,49,0,0
2026-09-03,ashby,foundationhealthcareers,19,0,0
2026-09-03,ashby,foxglove,1,0,0
2026-09-03,ashby,fr,14,0,0
2026-09-03,ashby,frec,6,0,0
2026-09-03,ashby,frontier-health,4,0,0
2026-09-03,ashby,fs-studio,8,0,0
2026-09-03,ashby,fundingcircle,21,2,2
2026-09-03,ashby,fundwell,7,0,0
2026-09-03,ashby,gallatin,20,0,0
2026-09-03,ashby,gamechanger,4,0,0
2026-09-03,ashby,gearset,6,0,0
2026-09-03,ashby,gecko-robotics,20,0,0
2026-09-03,ashby,gen-digital,125,2,0
2026-09-03,ashby,generalintuition-medal,13,0,0
2026-09-03,ashby,generalist,17,1,1
2026-09-03,ashby,genmd,2,0,0
2026-09-03,ashby,georgian,3,0,0
2026-09-03,ashby,gigaml,30,0,0
2026-09-03,ashby,gimlet,10,0,0
2026-09-03,ashby,glia,23,0,3
2026-09-03,ashby,glide,10,0,0
2026-09-03,ashby,glimp-se,1,0,0
2026-09-03,ashby,golinks,5,0,0
2026-09-03,ashby,gorgias,16,0,0
2026-09-03,ashby,govwell,15,0,0
2026-09-03,ashby,gradientrobotics,10,0,0
2026-09-03,ashby,greatquestion,2,0,0
2026-09-03,ashby,greenlitecareers,8,0,0
2026-09-03,ashby,gridcare,6,0,0
2026-09-03,ashby,gritt,23,0,0
2026-09-03,ashby,h3x-technologies,12,0,0
2026-09-03,ashby,hadrian-automation,148,6,1
2026-09-03,ashby,handshake,66,6,4
2026-09-03,ashby,harperinsure,27,0,0
2026-09-03,ashby,harvey,334,2,7
2026-09-03,ashby,havocai,18,3,2
2026-09-03,ashby,hawkeyeinnovations,28,3,4
2026-09-03,ashby,haydenai,15,0,0
2026-09-03,ashby,hcompany,25,0,0
2026-09-03,ashby,healf,10,0,2
2026-09-03,ashby,heliux,12,0,0
2026-09-03,ashby,heron-power,42,3,2
2026-09-03,ashby,herondata,5,0,0
2026-09-03,ashby,higharc,17,1,1
2026-09-03,ashby,highbeam,8,0,0
2026-09-03,ashby,hiive,21,0,0
2026-09-03,ashby,hilberts,10,0,0
2026-09-03,ashby,hinge-health,64,0,2
2026-09-03,ashby,hipp,5,0,0
2026-09-03,ashby,hirehangar,108,3,1
2026-09-03,ashby,hiverge,4,0,0
2026-09-03,ashby,homebase,19,0,0
2026-09-03,ashby,hooglee,2,0,0
2026-09-03,ashby,hubs.is,9,0,0
2026-09-03,ashby,human-computer-lab,14,0,0
2026-09-03,ashby,hypercubic,3,0,0
2026-09-03,ashby,hyperexponential,23,1,1
2026-09-03,ashby,iambic-therapeutics,19,0,0
2026-09-03,ashby,ibotta,38,1,0
2026-09-03,ashby,icon,6,0,0
2026-09-03,ashby,ideogram,3,0,0
2026-09-03,ashby,illumio,68,2,2
2026-09-03,ashby,imprint,25,0,0
2026-09-03,ashby,inherent,6,0,0
2026-09-03,ashby,insitro,16,0,0
2026-09-03,ashby,interface-ai,27,0,0
2026-09-03,ashby,interplay,17,1,0
2026-09-03,ashby,ironcladhq,31,2,0
2026-09-03,ashby,iwoca.co.uk,49,0,0
2026-09-03,ashby,jerry.ai,39,2,2
2026-09-03,ashby,jigsaw,1,0,0
2026-09-03,ashby,joinpogo,8,0,0
2026-09-03,ashby,julius,4,0,0
2026-09-03,ashby,junior,19,0,0
2026-09-03,ashby,junipersquare,41,0,1
2026-09-03,ashby,k-id,9,0,0
2026-09-03,ashby,kastle,13,0,0
2026-09-03,ashby,keyrock,9,0,0
2026-09-03,ashby,kineticsystems,6,0,0
2026-09-03,ashby,kira,7,0,0
2026-09-03,ashby,kirin,39,0,0
2026-09-03,ashby,klue,10,0,0
2026-09-03,ashby,koahlabs,9,0,0
2026-09-03,ashby,kong,78,1,2
